지역,가맹점명,분류,주소,Latitude,Longitude
경기,아트 휘트니스,체육시설,"경기도 광주시 곤지암읍 경충대로 613, 4층",,
경기,영스포츠타운,체육시설,경기도 동두천시 중앙로 125 영스포렉스 6층,,
경기,바디아트 짐,체육시설,"경기도 김포시 풍무2로 11, 301호~302호(풍무동)",,
경기,글로리 휘트니스(글로리 헬스),체육시설,"경기도 오산시 대호로 131, 3층(궐동, 대유프라자)",,
경기,스카이 휘트니스 클럽,체육시설,경기도 평택시 서정동 907-4,,
경기,한복촌,문화체험,경기도 의정부시 태평로73번길 20 가동8호,,
경기,청수파크(금화장여인숙),숙박,경기도 성남시 중원구 공원로319번길 4,,
경기,고강1동주민자치위원회,문화체험,"경기도 부천시 고강로72번길 8, 1층(고강1동)",,
경기,더 아지트 짐&필라테스,체육시설,"경기도 성남시 분당구 백현로101번길 13, 월드프라자 4층",,
경기,고양어울림누리((재)고양문화재단),공연,경기도 고양시 덕양구 어울림로 33 고양어울림누리,,
경기,뚱딴지마을(농업회사법인 뚱딴지마을 주식회사),관광지,경기도 양평군 강상면 학곡양지말길 35-10,,
경기,문화소통공동체사회적협동조합,문화체험,"경기도 군포시 산본천로211번길 13 , 5층",,
경기,인생서점(인생서점협동조합),도서,경기도 의정부시 송현로 82번길 85 101호,,
경기,준당구클럽(준당구장),체육시설,경기도 고양시 덕양구 화신로 272번길 3 대경프라자 402호,,
경기,체육교실(사단법인 해솔),체육시설,"경기도 수원시 영통구 영통로 509-1, 3층(영통동)",,
경기,조은소리,공연,경기도 수원시 권선구 효원로 256번길 33(권선동 1013-4) 한라비발디파크 310호,,
경기,서수원버스터미널,교통수단,경기도 수원시 권선구 구운동 925,,
경기,시흥버스터미널,교통수단,경기도 시흥시 정왕동 1745-6,,
경기,안산종합터미널,교통수단,경기도 안산시 상록구 성포동 590 안산종합터미널,,
경기,여주터미널,교통수단,경기도 여주시 세종로 85 여주종합터미널,,
경기,안중터미널,교통수단,경기도 평택시 안중읍 현화리 838 안중터미널,,
경기,평택공용버스터미널,교통수단,경기도 평택시 평택동 185-245 평택공용버스터미널,,
경기,아가서적,도서,경기도 안산시 단원구 원포공원1로 49 태영타운 204호,,
경기,놀숲 수원역점,도서,경기도 수원시 팔달구 덕영대로 909 3층,,
경기,조아짐 휘트니스,체육시설,경기도 남양주시 금곡동 158-1 삼정빌딩 5층,,
경기,헐크짐,체육시설,경기도 남양주시 경춘로 979 2층(양주빌딩),,
경기,리사타 스튜디오,미술,경기도 성남시 수정구 수정북로 115번지(태평동 2층),,
경기,삼천리자전거 운양점,체육용품,"경기도 김포시 김포한강1로 247, 119호(운양동)",,
경기,SK스포츠,체육용품,경기도 성남시 분당구 야탑동 486 체육회관 B2,,
경기,좋은 날의 책방 ((주)네오블),도서,경기도 성남시 분당구 느티로63번길 27 1층,,
경기,물댄동산기독서점,도서,경기도 수원시 장안구 덕영대로 445번길2,,
경기,어린이전집할인매장,도서,경기도 용인시 기흥구 어정로 134-8 가동8호 (중동),,
경기,놀숲 가평현리점,도서,경기도 가평군 조종면 현창로 28-5 2층,,
경기,CGV 김포한강,영상,경기도 김포시 걸포로 6 미도프라자 7층,,
경기,성남터미널,교통수단,경기도 성남시 분당구 야탑동 341,,
경기,양평임실치즈마을,관광지,경기도 양평군 서종면 소나기마을길 1,,
경기,브라우니,미술,"경기도 수원시 영통구 영일로 6번길 43, 3층(영통동, 이레빌딩)",,
경기,스트롱짐 휘트니스(주식회사 스트롱짐),체육시설,경기도 화성시 남양읍 남양로 839 해븐리투프라자 7층,,
경기,고양문화원,문화체험,경기도 고양시 일산서구 한류월드로 280,,
경기,데빌킴 피트니스,체육시설,경기도 남양주시 오남읍 진건오남로 545-2 가동 2층,,
경기,한스 현악기(한스현악기),음악,경기도 의정부시 평화로 490 제1층 103호,,
경기,성남중앙신용협동조합 헬스장,체육시설,경기도 성남시 수정구 수정로 168,,
경기,엔조이 짐,체육시설,"경기도 부천시 역곡로 482번길 22 용일빌딩 2,3층",,
경기,금강헬스,체육시설,경기도 의정부시 흥선로 92,,
경기,4레인(SA LANE),체육용품,경기도 부천시 송내대로 14 송내파인푸르지오 2단지 1층상가,,
경기,의정부터미널,교통수단,경기도 의정부시 금오동 369-5 1층 의정부터미널,,
경기,까치스튜디오,미술,경기도 부천시 괴안동 109-10,,
경기,용인시청소년수련관(용인시청소년미래재단),체육시설,경기도 용인시 처인구 중부대로 1199 용인시청 경기도 용인시 처인구 중부대로 1199 문화복지행정타운 내 청소년,,
경기,양지터미널,교통수단,경기도 용인시 처인구 양지면 양지리 474-3,,
경기,전곡터미널,교통수단,경기도 연천군 전곡읍 전곡리 474-2,,
경기,백암정류소,교통수단,경기도 처인구 백암면 백암리 371-1 백암정류소,,
경기,은계문고,도서,"경기도 시흥시 은계번영길 28 은행동, 디스퀘어빌딩 309호",,
경기,수안산생태원(수안산생태원 영농조합법인),관광지,경기도 김포시 대곶면 종생로 136번길 132,,
경기,호텔버스,숙박,경기도 의정부시 의정부동 신흥로232번길,,
경기,준스포츠센타,체육시설,경기도 이천시 장호원읍 서동대로 8829번길 10-24,,
경기,포지션악기,음악,경기도 의정부시 금오동 473-3 신세계프라자 204호,,
경기,덕포진교육박물관,미술,경기도 김포시 대곶면 덕포진로 103번길 90,,
경기,동반북스,도서,경기도 의정부시 신촌로6번길 29-22 1층,,
경기,캐릭터하우스(콘텐츠랩),문화체험,경기도 파주시 회동길 145 아시아출판문화정보센터 캐릭터하우스,,
경기,수원버스터미널,교통수단,경기도 수원시 권선구 권선동 1189 수원버스터미널,,
경기,광명터미널,교통수단,경기도 광명시 일직동 171-1,,
경기,철산역정류소,교통수단,경기도 광명시 철산동 241-2 그린마트,,
경기,양평터미널,교통수단,경기도 양평군 양평읍 공흥리 482-2 양평 터미널 매표실,,
경기,군포문화원,문화체험,경기도 군포시 한세로 56번길 12(당정동),,
경기,에이스 스튜디오(스튜디오 에이스),미술,경기도 수원시 권선구 세권로 135-1,,
경기,삼천리자전거 오산동점,체육용품,경기도 오산시 경기대로333번길 4 (오산동),,
경기,삼천리자전거 부천본점,체육용품,경기도 부천시 송내대로265번길 19. 101호(상3동 538-3),,
경기,알프스모텔,숙박,"경기도 부천시 부일로 199번길 56(상1동 406-1, 5층 알프스모텔)",,
경기,안양 워터랜드(㈜블루웹),관광지,경기도 안양시 만안구 석수동 825-1 안양워터랜드,,
경기,우정사진관,미술,경기도 파주시 금촌동 769-3 (시민회관길 13-19) 1층,,
경기,메인체육센터,체육시설,"경기도 의왕시 경수대로 257, 7층 705호",,
경기,태산패밀리파크,문화체험,경기도 김포시 하성면 하성로 585 태산패밀리파크,,
경기,양지서점,도서,경기도 시흥시 연성로 92 102호,,
경기,도예공방 토루(토루),문화체험,경기도 파주시 오도로 160-16,,
경기,동현헬스(동현스포츠센터),체육시설,경기도 안성시 남파로 75 3층,,
경기,웰리스 휘트니스,체육시설,경기도 고양시 덕양구 행신동 999-2 블레스타운 4층 1호,,
경기,부천소풍종합악기(소풍종합악기),음악,경기도 부천시 송내대로 239 B1층 R10호 부천터미널소풍,,
경기,코리아헬스,체육시설,"경기도 평택시 동삭로 368, 성원빌딩 4층",,
경기,샤크짐,체육시설,경기도 안양시 만안구 석천로 183 3층,,
경기,㈜창비,도서,경기도 파주시 회동길 184 창비,,
경기,티막스토어 탄천점(㈜튤립코리아),체육용품,경기도 성남시 분당구 탄천로 215 탄천종합운동장,,
경기,오산터미널,교통수단,경기도 오산시 오산동 603-116,,
경기,홍차부부사진가게,미술,경기도 안산시 상록구 본삼로45 덕암빌딩 506호,,
경기,#53스튜디오,미술,"경기도 김포시 양촌읍 김포한강4로 370, 2-3층",,
경기,THE 좋은여행(더 좋은여행),여행사,경기도 구리시 동구릉로 136번길 37 로데오타운 A동 206호,,
경기,개똥이네 김포점,도서,경기도 김포시 양촌읍 석모로 73번길 100,,
경기,여나씨그릇,문화체험,"경기도 김포시 초당로 16번길 86-4, 101호",,
경기,우만동정류소,교통수단,경기도 수원시 팔달구 우만동 300-5 우만공단,,
경기,오산세마정류소,교통수단,경기도 오산시 세교동 599-1,,
경기,용문버스터미널,교통수단,경기도 양평군 용문면 다문리 2-2,,
경기,브이알스웨그(VR SWAG),문화체험,경기도 성남시 분당구 분당로53번길 20 이랜드분당프라자 501호,,
경기,호수공원실내수영장(안산도시공사),체육시설,경기도 안산시 상록구 광덕대로 70,,
경기,주사랑 스튜디오,미술,경기도 화성시 병점동 400-6 405,,
경기,M당구장(M당구클럽),체육시설,경기도 하남시 덕풍공원로99번길 24 2층,,
경기,산성동주민자치센터(산성동주민자치위원회),문화체험,경기도 성남시 수정구 수정남로 261 산성동주민센터,,
경기,(주)미래렌트카,교통수단,경기도 화성시 효행로 1377 (반월동),,
경기,명품악기사,음악,경기도 수원시 팔달구 팔달로 181,,
경기,마리스튜디오,미술,경기도 남양주시 늘을1로16번길 25 성보빌딩 801~802호,,
경기,이충문고,도서,"경기도 평택시 이충동 이충로35번길 51 반지마을주공아파트 가동 101호 (이충동,주공상가가동101호)",,
경기,오산영창피아노,음악,경기도 오산시 경기대로 254,,
경기,이에스스포츠,체육용품,경기도 광주시 통미로 92 1층,,
경기,스포츠아일랜드,체육시설,경기도 수원시 팔달구 월드컵로 310 스포츠아일랜드,,
경기,MASTER KEY PRIME (마스터키프라임) 방탈출,문화체험,경기도 고양시 덕양구 화신로272번길 29 현대프라자 502호,,
경기,금성사진관,미술,경기도 성남시 수정구 산성대로 529,,
경기,모닝뷰펜션(모닝뷰),숙박,경기도 가평군 상면 수목원로 418-1 (행현리617-1) 모닝뷰펜션,,
경기,수원화성 연무대,관광지,경기도 수원시 팔달구 매향동 3-14,,
경기,수원화성 장안문,관광지,경기도 수원시 팔달구 장안동 1-1,,
경기,공연생각,공연,경기도 부천시 길주로 311 뉴월드타운 6층 608호,,
경기,선부체육관(안산도시공사),체육시설,경기도 안산시 단원구 선부로 96,,
경기,FITNESS EL(휘트니스 엘),체육시설,경기도 고양시 일산동구 일산로 451 신풍프라자 2층,,
경기,산타바이크,체육용품,경기도 안성시 장기로 7,,
경기,수원화성 서장대매표소(수원문화재단),관광지,경기도 수원시 팔달구 팔달산로 228 서장대 매표소,,
경기,수원 화성어차 자전거택시 매표소(수원문화재단),관광지,경기도 수원시 팔달구 행궁로 11,,
경기,(주)전통한과마을사업단(한과문화박물관),미술,경기도 포천시 산정호수로322번길 26-9 (산정리),,
경기,명화사진관,미술,경기도 수원시 장안구 만석로177번길 48 인터넷PC방 1층,,
경기,사람박물관얼굴,미술,경기도 광주시 남종면 분원길 3-6,,
경기,에이컷스튜디오,미술,경기도 의정부시 행복로 10 3층 에이컷 스튜디오,,
경기,웨슬리퀘스트 IBK기업은행 알토스(화성종합경기타운),스포츠관람,경기도 화성시 향남읍 향남로 470 화성종합경기타운 화성종합경기타운 매표소,,
경기,한국만화박물관(재단법인 한국만화영상진흥원),미술,경기도 부천시 길주로 1 한국만화박물관,,
경기,팀제이맥스(TEAM J-MAX),체육시설,경기도 성남시 중원구 성남대로997번길 25-13 3층,,
경기,현대포토매니아,미술,경기도 수원시 영통구 도청로 10 광교센트럴푸르지오시티 A동 416호,,
경기,각골체육관(안산도시공사),체육시설,경기도 안산시 상록구 석호로 400 각골체육관,,
경기,알톤스포츠(티아이),체육용품,경기도 광주시 순암로 75 (장지동 344번지),,
경기,(주)동남고속관광,교통수단,경기도 이천시 이섭대천로 1220,,
경기,두잇이스케이프,문화체험,경기도 구리시 검배로6번길 23 4층,,
경기,시랑생활체육관(안산도시공사),체육시설,경기도 안산시 상록구 시낭로 45 시낭운동장,,
경기,안산어촌민속박물관(안산도시공사),미술,경기도 안산시 단원구 대부황금로 7 안산어촌민속전시관,,
경기,스케치북플러스(푸른북스),문화체험,경기도 파주시 회동길 159 은하출판사 1-B호,,
경기,와스타디움(안산도시공사),체육시설,경기도 안산시 단원구 화랑로 260 안산 와~ 스타디움,,
경기,글로우스튜디오,미술,경기도 고양시 일산서구 중앙로 1574 월드프라자 303호,,
경기,소다미술관(주식회사 에스오에이피),미술,경기도 화성시 효행로707번길 30 (안녕동 138-110) 소다미술관,,
경기,셜록홈즈,문화체험,경기도 수원시 팔달구 매산로 3-1 3층,,
경기,(주)고성도서유통 유한대점,도서,경기도 부천시 경인로 590 유한대학 5121(괴안동 유한대학 나눔관),,
경기,올림픽기념관(안산도시공사),체육시설,경기도 안산시 단원구 적금로 202,,
경기,와동체육관(안산도시공사),체육시설,경기도 안산시 단원구 화정천동로 396 와동 체육관,,
경기,코알라스튜디오,미술,경기도 양주시 덕계동 507-6 2층,,
경기,해솔문고,도서,경기도 양주시 고읍로35번길 37,,
경기,경희대구내서점,도서,경기도 용인시 기흥구 덕영대로 1732 경희대학교국제캠퍼스 우정원 1층 구내서점,,
경기,아이푸른어린이수영장,체육시설,경기도 고양시 일산동구 장백로 178 뉴욕프라자 B1 아이푸른,,
경기,호텔 마리나베이서울,숙박,경기도 김포시 고촌읍 아라육로152번길 210-50 호텔 마리나베이서울,,
경기,재단법인 광명문화재단,공연,경기도 광명시 시청로 20 광명시청 광명시시민회관내(철산동),,
경기,알톤자전거 이천점(이천자전거),체육용품,경기도 이천시 애련정로 54,,
경기,연세스포츠,체육용품,경기도 의정부시 가능로 13,,
경기,감골시민홀(안산도시공사),체육시설,경기도 안산시 상록구 석호로 266,,
경기,점섬체육관(안산도시공사),체육시설,경기도 안산시 상록구 성호로 190,,
경기,방탈출카페 이스케이프탑(수원점),문화체험,"경기도 수원시 팔달구 경수대로446번길 61 ,2층 201호 이스케이프탑",,
경기,153서점,도서,경기도 과천시 별양상가2로 20 새서울쇼핑,,
경기,성포체육관(안산도시공사),체육시설,경기도 안산시 상록구 예술광장1로 80,,
경기,정금주한복연구실,문화체험,경기도 과천시 별양상가2로 20 새서울쇼핑 새서울프라자 2층 62호,,
경기,뮤직랜드악기,음악,경기도 고양시 일산서구 중앙로 1388 태영프라자 3층,,
경기,올림픽수영장(안산도시공사),체육시설,경기도 안산시 단원구 적금로 202,,
경기,알톤스포츠(현스포츠),체육용품,경기도 남양주시 퇴계원면 도제원로41번길 3 (퇴계원리 250-44) 1층,,
경기,파로스종합악기사(파로스현악기사),음악,경기도 용인시 기흥구 용구대로 2370 휘센 마북동 475-1,,
경기,킹퐁탁구클럽(킹퐁탁구장),체육시설,경기도 남양주시 진접읍 양진로1020번길 10 대현,,
경기,주식회사 라임하우스,문화체험,"경기도 용인시 기흥구 서그내로15번길 13-13 경희복음교회 (서천동, 라임하우스)",,
경기,삼천리자전거 가평대리점,체육용품,경기도 가평군 가평읍 오리나무길 7,,
경기,롯데컬처웍스㈜롯데시네마 수지,영상,경기도 용인시 수지구 성복2로 38,,
경기,동탄서점,도서,경기도 화성시 동탄순환대로 127-9 우성애비뉴타워 2층 동탄서점,,
경기,상록수체육관(안산도시공사),체육시설,경기도 안산시 상록구 용신로 422 상록수체육관,,
경기,신길수영장(안산도시공사),체육시설,경기도 안산시 단원구 새뿔길 55 삼익아파트,,
경기,타요바이크(피씨정보통신),체육용품,경기도 안산시 단원구 화랑로 408 블루빌타운 1층,,
경기,주엽2동주민자치센터(주엽2동주민자치위원회),문화체험,경기도 고양시 일산서구 주엽로 178 주엽2동주민센터,,
경기,주식회사 장애인스포츠과학연구소,체육시설,경기도 의정부시 금신로 323 대영프라자빌딩 2층 201호,,
경기,시그널헌터 광교중앙점,문화체험,경기도 수원시 영통구 도청로89번길 31 지(G)-타워 2층,,
경기,두잇이스케이프 2호점,문화체험,경기도 구리시 체육관로172번길 40 3층,,
경기,(주)퍼블리렌터카,교통수단,경기도 동두천시 어수로 105 1층,,
경기,나룻배마을 징파나루연수원,숙박,경기도 연천군 왕징면 군왕로 170,,
경기,수미마을(영농조합법인수미마을),관광지,경기도 양평군 단월면 곱다니길 55-2 수미마을방문객센터,,
경기,목기방(한국민속촌 목공예체험장),문화체험,경기도 용인시 기흥구 민속촌로 90 한국민속촌 목공예체험장,,
경기,도자기마을,문화체험,경기도 남양주시 조안면 북한강로433번길 37,,
경기,백영수미술관(재단법인백영수미술문화재단),미술,경기도 의정부시 안말로58번안길 55-1,,
경기,월문온천(주식회사 닥터스킨코리아),관광지,경기도 화성시 팔탄면 버들로1597번길 5 월문온천장,,
경기,길스포츠,체육용품,경기도 의정부시 범골로 44 2층,,
경기,다도박물관(김포다도박물관),미술,경기도 김포시 월곶면 애기봉로275번길 187-49 다도박물관,,
경기,군자체육사,체육용품,경기도 안산시 단원구 화랑로 30 장내과의원 군자체육사,,
경기,(주)삼성렌트카(삼성통운),교통수단,경기도 성남시 분당구 중앙공원로40번길 4 현대카스올림픽골프파크 508호,,
경기,알파 미사역점,미술,경기도 하남시 미사강변중앙로 161 파크뷰프라자 지하1층,,
경기,양서윤 스포츠용품점,체육용품,경기도 의정부시 금신로257번길 40 신곡실내배드민턴장 내(신곡동),,
경기,행원도예,문화체험,경기도 양주시 장흥면 가마골로87번길 18,,
경기,삼천리자전거 은계점,체육용품,경기도 시흥시 은계남로 12 호반써밋플레이스 판매시설 101호,,
경기,다이노스타 용인(주식회사 트웰브펀),관광지,경기도 용인시 수지구 동천로 593 다이노스타 용인,,
경기,리브로 분당수내점((주)리브로 분당수내점),도서,"경기도 성남시 분당구 황새울로200번길 45 롯데백화점 지하2층(수내동, 롯데백화점)",,
경기,아트스포츠,체육용품,경기도 고양시 일산동구 산두로 91 지층,,
경기,(재)군포문화예술회관,미술,경기도 군포시 고산로 599,,
경기,북스리브로 기흥점((주)리브로 기흥점),도서,"경기도 용인시 기흥구 기흥역로 63 2층(구갈동, AK&기흥쇼핑몰 내)",,
경기,예인스튜디오,미술,경기도 안성시 중앙로 358 (석정동 30-1) 3층,,
경기,옹기공방(한국민속촌 옹기체험장 전통맥잇기),문화체험,경기도 용인시 기흥구 민속촌로 90 한국민속촌 옹기체험장,,
경기,(주)세이브존 스포츠센터,체육시설,경기도 고양시 덕양구 화정로 52 세이브존 7층,,
경기,삼천리자전거 청평점,체육용품,경기도 가평군 청평면 잠곡로 15 한마음악원 삼천리자전거 청평점(청평리 397-4번지),,
경기,삼천리자전거 성사대리점,체육용품,경기도 고양시 덕양구 성사동 703-8 삼지빌딩105,,
경기,용인동아헬스기구,체육용품,경기도 용인시 처인구 명지로 130 명지가든 (남동) 용인동아헬스기구,,
경기,모루네사진관,미술,경기도 오산시 대원로 57 중앙씨티월3 3층,,
경기,CGV 오산중앙,영상,경기도 오산시 원동로 22 르마레시티 3층,,
경기,삼성에버랜드(주),관광지,경기도 용인시 처인구 포곡읍 에버랜드로 199 삼성에버랜드,,
경기,웨슬리퀘스트 수원 한국전력빅스톰(수원실내체육관),스포츠관람,경기도 수원시 권선구 서수원로577번길 171,,
경기,수원FC(수원월드컵경기장),스포츠관람,경기도 수원시 팔달구 월드컵로 310,,
경기,모아베리교육농장,관광지,경기도 연천군 군남면 황지로55번길 45-1,,
경기,경기체육사,체육용품,경기도 성남시 중원구 산성대로 278,,
경기,보라서점,도서,경기도 용인시 기흥구 한보라1로 42-2 동우프라자 202호,,
경기,로데오당구클럽,체육시설,경기도 부천시 부일로199번길 31 낫시프라자 (상동 408-2) 3층 301호,,
경기,놀숲 포천일동점,도서,"경기도 포천시 일동면 화동로 1037, 4층",,
경기,놀숲 이천로데오점,도서,"경기도 이천시 어재연로37번길 19, 2, 3층(창전동)",,
경기,7-사진관(7-shot 사진관),미술,경기도 김포시 통진읍 김포대로 2214-2 (마송리 101-4),,
경기,팀원짐((주)팀원플레이),체육시설,"경기도 안양시 만안구 양화로 16 4층, 5층, 6층",,
경기,대한스튜디오,미술,경기도 오산시 오산로 214 시범약국 201호(원동),,
경기,안성악기사,음악,경기도 안성시 대덕면 중앙로 23,,
경기,삼천리자전거 대야점,체육용품,경기도 시흥시 복지로 82 (대야동),,
경기,명성스튜디오,미술,경기도 용인시 기흥구 신갈로58번길 7,,
경기,코코몽에코파크 용인점(주식회사 팜트리),관광지,경기도 용인시 수지구 동천로 581 고기리참숯가마찜질방 코코몽에코파크,,
경기,라임 당구장,체육시설,경기도 고양시 일산동구 일산로 328 B 101 102 103호 (마두동 수색 상가조합),,
경기,사진관(일루젼),미술,경기도 광주시 퇴촌면 광동로 97,,
경기,베이비몽드 스튜디오(베이비 몽드),미술,경기도 김포시 운곡로 14 2층,,
경기,M Station자전거(지오상사),체육용품,경기도 수원시 장안구 창룡대로 153-1,,
경기,상아탑서점,도서,경기도 수원시 장안구 장안로 420 상아탑서점,,
경기,운양동주민자치센터,문화체험,경기도 김포시 모담공원로 32 운양동주민센터,,
경기,하늘정원볼링장,체육시설,경기도 안산시 단원구 초지로 100 세종프라자 5층,,
경기,끌레르키즈펜션,숙박,경기도 가평군 북면 백둔로 510-64,,
경기,신하스튜디오,미술,경기도 이천시 부발읍 경충대로 2236,,
경기,스포츠용품점(강뿡스포츠),체육용품,경기도 양주시 삼숭로129번길 139-12 (양주실내체육관 내 위치),,
경기,우성사진관,미술,경기도 안산시 상록구 본오로 140,,
경기,사진관제이,미술,경기도 성남시 분당구 내정로 55 상록마을우성아파트 주 상가동 308호,,
경기,전원일기마을(전원일기마을영농조합법인),관광지,경기도 양주시 장흥면 일영로376번길 40,,
경기,요넥스 포천점(스포츠뱅크),체육용품,경기도 포천시 호국로 1431,,
경기,힐링락볼링장,체육시설,경기도 포천시 소흘읍 송우로 63 GS프라자 9층,,
경기,FIRST GARDEN(퍼스트가든),관광지,경기도 파주시 탑삭골길 260,,
경기,디엠케이스포츠(디엠케이),체육용품,경기도 고양시 일산서구 중앙로 1601 고양시종합운동장 고양체육관 지하1층,,
경기,북스토어(더북스삼성),도서,경기도 안양시 만안구 만안로 232 안양역 6층,,
경기,네오클래식사진관(네오클래식스튜디오),미술,경기도 군포시 번영로 505 대우디오플러스 210호,,
경기,웨슬리퀘스트 성남 한국도로공사 하이패스 (성남실내체육관),스포츠관람,경기도 성남시 중원구 제일로 60 성남실내체육관,,
경기,은산어울림생태박물관,미술,경기도 평택시 진위면 은산길 34-8 1층,,
경기,청룡사진관,미술,경기도 김포시 통진읍 조강로 61,,
경기,놀숲 시흥장현가온신도시점,도서,경기도 시흥시 능곡로 188 효창프라자 203호,,
경기,김포코렉스 자전거대리점(대웅스포츠),체육용품,경기도 김포시 김포대로 1423 1층,,
경기,모던화방,미술,경기도 의정부시 평화로 569-1,,
경기,샨티요가,체육시설,경기도 오산시 오산대역로 214 G플레이스상가 606호,,
경기,수원화성 팔달문매표소(수원문화재단),관광지,경기도 수원시 팔달구 정조로777번길 16,,
경기,수원 화성행궁,관광지,경기도 수원시 팔달구 행궁로 11,,
경기,원미사운드,음악,경기도 부천시 부일로369번길 32 (중동 789-11),,
경기,행복한 팬시,미술,경기도 부천시 오정로220번길 35 1층,,
경기,광적체육사,체육용품,경기도 양주시 광적면 가래비길 66,,
경기,시그널헌터 병점점,문화체험,경기도 화성시 병점로81번길 21 4층,,
경기,한향림 옹기박물관,미술,경기도 파주시 탄현면 헤이리마을길 96-43 한향림옹기박물관,,
경기,판교리치,체육용품,경기도 성남시 분당구 대왕판교로 660 유스페이스지하1층 B125호,,
경기,행복한사진관,미술,경기도 수원시 영통구 태장로 62 204호 (망포동 동원프라자),,
경기,광주스포츠,체육용품,"경기도 광주시 광남안로 16(태전동,정현아트빌)",,
경기,한화호텔앤드리조트(주)산정호수,숙박,경기도 포천시 영북면 산정호수로 402 산정호수한화콘도미니엄,,
경기,공예공간지니오기,문화체험,경기도 수원시 장안구 정조로 941 동성영화타운 219호,,
경기,정든사진관,미술,경기도 수원시 권선구 정조로 452,,
경기,삼천리자전거 태안점,체육용품,경기도 화성시 효행로 969,,
경기,이재승탁구교실,체육시설,경기도 안양시 만안구 안양로 475 지하,,
경기,CGV 동수원,영상,경기도 수원시 팔달구 권광로 181 씨네파크 7층,,
경기,고양낙농치즈체험장,문화체험,경기도 고양시 덕양구 통일로893번길 74,,
경기,태영MTB(태영MTB&벌룬),체육용품,경기도 안산시 단원구 와동공원로 44 101호(와동),,
경기,CGV 부천,영상,경기도 부천시 길주로 180 현대백화점부천중동점 5층,,
경기,(주)신원문고도농점,도서,경기도 남양주시 경춘로 433 도농역 3층,,
경기,여우별만화카페(여우별),도서,경기도 양주시 옥정로 196 오피스텔시티 506호,,
경기,가온서적,도서,경기도 남양주시 퇴계원면 퇴계원로23번길 11-3,,
경기,두리당구장,체육시설,경기도 고양시 일산서구 일청로91번길 20 나동 201호,,
경기,CGV 동백,영상,경기도 용인시 기흥구 동백죽전대로 444쥬네브썬월드 7001 (중동),,
경기,CGV 부천역,영상,"경기도 부천시 원미구 부일로 400(심곡동, 시네마존 6층~8층)",,
경기,CGV 의정부태흥,영상,"경기도 의정부시 시민로 80(의정부동, 센트럴타워 14층,15층)",,
경기,CGV 경기광주,영상,경기도 광주시 중앙로 89,,
경기,CGV 죽전,영상,경기도 용인시 수지구 포은대로 536 (주)신세계백화점경기점 8층,,
경기,CGV 소풍,영상,"경기도 부천시 원미구 송내대로 239상동, 소풍6층, 7층",,
경기,쩜오책방(발전소책방5협동조합),도서,경기도 파주시 꽃아마길 35,,
경기,교보문고 분당점,도서,"경기도 성남시 분당구 황새울로312번길 26, B1 (서현동, 센트럴타워)",,
경기,놀숲 죽전점,도서,"경기도 용인시 기흥구 죽전로 10, 801호~802호(보정동, 장은메티칼프라자)",,
경기,티막스토어 의왕점(주. 튤립코리아),체육용품,경기도 의왕시 복지로 27 의왕국민체육센터1층,,
경기,티막스토어 수지점(주. 튤립코리아),체육용품,경기도 용인시 수지구 문정로7번길 15 용인여성회관 지하1층,,
경기,킹콩GYM(킹콩짐),체육시설,경기도 용인시 기흥구 민속촌로 49 2층,,
경기,뉴크리스탈,숙박,경기도 김포시 월곶면 애기봉로 31,,
경기,삼천리자전거 동백점,체육용품,경기도 용인시 기흥구 평촌1로1번길 7-1,,
경기,놀숲 도래울점,도서,"경기도 고양시 덕양구 도래울로 110, 405호",,
경기,놀숲 광주태전점,도서,경기도 광주시 태봉로 24 2층,,
경기,학원서점,도서,경기도 양평군 양평대교길 12,,
경기,티막스토어 고잔점(주. 튤립코리아),체육용품,경기도 안산시 단원구 적금로 202 안산올림픽수영장 1층,,
경기,티막스토어 중원점(주. 튤립코리아),체육용품,경기도 성남시 중원구 제일로 60 성남종합운동장 스포츠센터 지하2층,,
경기,티막스토어 에코랜드점(주. 튤립코리아),체육용품,경기도 남양주시 청학로 8번길 39 에코랜드수영장 1층,,
경기,티막스토어 화도점(화도 프로테크),체육용품,경기도 남양주시 화도읍 수레로 1259 화도문화체육센터,,
경기,영광사진관,미술,경기도 군포시 금정동 723-11,,
경기,동아서점오피스넥스,도서,"경기도 양평군 양평읍 시민로 10 (양근리,동아빌딩 근린생활시설)",,
경기,도깨비사진관,미술,경기도 양주시 백석읍 호명로 76,,
경기,알톤자전거 양주옥정점(송정바이크),체육용품,경기도 양주시 옥정동로5나길 83-3 103호,,
경기,눈큰아이 스튜디오,미술,경기도 안양시 동안구 달안로 63 샛별아파트 상가 (비산동 샛별아파트 상가동 지하7호),,
경기,요가 하리옴 스튜디오,체육시설,경기도 평택시 추담로 58-78 평택장안마을코오롱하늘채 1005동 401호,,
경기,리 디자인 호텔(Lee Design Hotel),숙박,경기도 용인시 기흥구 중동845-1,,
경기,메가박스 고양스타필드,영상,경기도 고양시 덕양구 고양대로 1955 스타필드 4층,,
경기,메가박스 김포한강신도시,영상,"경기도 김포시 김포한강9로 75번길 180 (구래동, 두원타워) 8층",,
경기,꽃피는우쿨렐레(꽃피는우쿨렐레 남양주점),음악,"경기도 남양주시 호평로 18-3 원더랜드 1층, 102호",,
